Land;Bundesland;PLZ;Ort
Deutschland;Baden-Württemberg;69427;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;69429;Neckar-Odenwald-Kreis
Deutschland;Hessen;69434;Bergstraße
Deutschland;Baden-Württemberg;69436;Rhein-Neckar-Kreis
Deutschland;Baden-Württemberg;69437;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;69439;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;69469;Rhein-Neckar-Kreis
Deutschland;Hessen;69483;Bergstraße
Deutschland;Hessen;69488;Bergstraße
Deutschland;Baden-Württemberg;69493;Rhein-Neckar-Kreis
Deutschland;Baden-Württemberg;69502;Rhein-Neckar-Kreis
Deutschland;Hessen;69509;Bergstraße
Deutschland;Baden-Württemberg;69514;Rhein-Neckar-Kreis
Deutschland;Hessen;69517;Bergstraße
Deutschland;Hessen;69518;Bergstraße
Deutschland;Baden-Württemberg;70173;Stuttgart
Deutschland;Baden-Württemberg;70174;Stuttgart
Deutschland;Baden-Württemberg;70176;Stuttgart
Deutschland;Baden-Württemberg;70178;Stuttgart
Deutschland;Baden-Württemberg;70180;Stuttgart
Deutschland;Baden-Württemberg;70182;Stuttgart
Deutschland;Baden-Württemberg;70184;Stuttgart
Deutschland;Baden-Württemberg;70186;Stuttgart
Deutschland;Baden-Württemberg;70188;Stuttgart
Deutschland;Baden-Württemberg;70190;Stuttgart
Deutschland;Baden-Württemberg;70191;Stuttgart
Deutschland;Baden-Württemberg;70192;Stuttgart
Deutschland;Baden-Württemberg;70193;Stuttgart
Deutschland;Baden-Württemberg;70195;Stuttgart
Deutschland;Baden-Württemberg;70197;Stuttgart
Deutschland;Baden-Württemberg;70199;Stuttgart
Deutschland;Baden-Württemberg;70327;Stuttgart
Deutschland;Baden-Württemberg;70329;Stuttgart
Deutschland;Baden-Württemberg;70372;Stuttgart
Deutschland;Baden-Württemberg;70374;Stuttgart
Deutschland;Baden-Württemberg;70376;Stuttgart
Deutschland;Baden-Württemberg;70378;Stuttgart
Deutschland;Baden-Württemberg;70435;Stuttgart
Deutschland;Baden-Württemberg;70437;Stuttgart
Deutschland;Baden-Württemberg;70439;Stuttgart
Deutschland;Baden-Württemberg;70469;Stuttgart
Deutschland;Baden-Württemberg;70499;Stuttgart
Deutschland;Baden-Württemberg;70563;Stuttgart
Deutschland;Baden-Württemberg;70565;Stuttgart
Deutschland;Baden-Württemberg;70567;Stuttgart
Deutschland;Baden-Württemberg;70569;Stuttgart
Deutschland;Baden-Württemberg;70597;Stuttgart
Deutschland;Baden-Württemberg;70599;Stuttgart
Deutschland;Baden-Württemberg;70619;Stuttgart
Deutschland;Baden-Württemberg;70629;Stuttgart
Deutschland;Baden-Württemberg;70734;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;70736;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;70771;Esslingen
Deutschland;Baden-Württemberg;70794;Esslingen
Deutschland;Baden-Württemberg;70806;Ludwigsburg
Deutschland;Baden-Württemberg;70825;Ludwigsburg
Deutschland;Baden-Württemberg;70839;Ludwigsburg
Deutschland;Baden-Württemberg;71032;Böblingen
Deutschland;Baden-Württemberg;71034;Böblingen
Deutschland;Baden-Württemberg;71063;Böblingen
Deutschland;Baden-Württemberg;71065;Böblingen
Deutschland;Baden-Württemberg;71067;Böblingen
Deutschland;Baden-Württemberg;71069;Böblingen
Deutschland;Baden-Württemberg;71083;Böblingen
Deutschland;Baden-Württemberg;71088;Böblingen
Deutschland;Baden-Württemberg;71093;Böblingen
Deutschland;Baden-Württemberg;71101;Böblingen
Deutschland;Baden-Württemberg;71106;Böblingen
Deutschland;Baden-Württemberg;71111;Böblingen
Deutschland;Baden-Württemberg;71116;Böblingen
Deutschland;Baden-Württemberg;71120;Böblingen
Deutschland;Baden-Württemberg;71126;Böblingen
Deutschland;Baden-Württemberg;71131;Böblingen
Deutschland;Baden-Württemberg;71134;Böblingen
Deutschland;Baden-Württemberg;71139;Böblingen
Deutschland;Baden-Württemberg;71144;Böblingen
Deutschland;Baden-Württemberg;71149;Böblingen
Deutschland;Baden-Württemberg;71154;Böblingen
Deutschland;Baden-Württemberg;71155;Böblingen
Deutschland;Baden-Württemberg;71157;Böblingen
Deutschland;Baden-Württemberg;71159;Böblingen
Deutschland;Baden-Württemberg;71229;Böblingen
Deutschland;Baden-Württemberg;71254;Ludwigsburg
Deutschland;Baden-Württemberg;71263;Böblingen
Deutschland;Baden-Württemberg;71272;Böblingen
Deutschland;Baden-Württemberg;71277;Böblingen
Deutschland;Baden-Württemberg;71282;Ludwigsburg
Deutschland;Baden-Württemberg;71287;Böblingen
Deutschland;Baden-Württemberg;71292;Enzkreis
Deutschland;Baden-Württemberg;71296;Enzkreis
Deutschland;Baden-Württemberg;71297;Enzkreis
Deutschland;Baden-Württemberg;71299;Enzkreis
Deutschland;Baden-Württemberg;71332;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71334;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71336;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71364;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71384;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71394;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71397;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71404;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71409;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71522;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71540;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71543;Heilbronn
Deutschland;Baden-Württemberg;71546;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71549;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71554;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71560;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71563;Ludwigsburg
Deutschland;Baden-Württemberg;71566;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71570;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71573;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71576;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71577;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71579;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71634;Ludwigsburg
Deutschland;Baden-Württemberg;71636;Ludwigsburg
Deutschland;Baden-Württemberg;71638;Ludwigsburg
Deutschland;Baden-Württemberg;71640;Ludwigsburg
Deutschland;Baden-Württemberg;71642;Ludwigsburg
Deutschland;Baden-Württemberg;71665;Ludwigsburg
Deutschland;Baden-Württemberg;71672;Ludwigsburg
Deutschland;Baden-Württemberg;71679;Ludwigsburg
Deutschland;Baden-Württemberg;71686;Ludwigsburg
Deutschland;Baden-Württemberg;71691;Ludwigsburg
Deutschland;Baden-Württemberg;71696;Ludwigsburg
Deutschland;Baden-Württemberg;71701;Ludwigsburg
Deutschland;Baden-Württemberg;71706;Ludwigsburg
Deutschland;Baden-Württemberg;71711;Ludwigsburg
Deutschland;Baden-Württemberg;71717;Heilbronn
Deutschland;Baden-Württemberg;71720;Ludwigsburg
Deutschland;Baden-Württemberg;71723;Ludwigsburg
Deutschland;Baden-Württemberg;71726;Ludwigsburg
Deutschland;Baden-Württemberg;71729;Ludwigsburg
Deutschland;Baden-Württemberg;71732;Ludwigsburg
Deutschland;Baden-Württemberg;71735;Ludwigsburg
Deutschland;Baden-Württemberg;71737;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;71739;Ludwigsburg
Deutschland;Baden-Württemberg;72070;Tübingen
Deutschland;Baden-Württemberg;72072;Tübingen
Deutschland;Baden-Württemberg;72074;Tübingen
Deutschland;Baden-Württemberg;72076;Tübingen
Deutschland;Baden-Württemberg;72108;Tübingen
Deutschland;Baden-Württemberg;72116;Tübingen
Deutschland;Baden-Württemberg;72119;Tübingen
Deutschland;Baden-Württemberg;72124;Reutlingen
Deutschland;Baden-Württemberg;72127;Tübingen
Deutschland;Baden-Württemberg;72131;Tübingen
Deutschland;Baden-Württemberg;72135;Tübingen
Deutschland;Baden-Württemberg;72138;Tübingen
Deutschland;Baden-Württemberg;72141;Reutlingen
Deutschland;Baden-Württemberg;72144;Tübingen
Deutschland;Baden-Württemberg;72145;Tübingen
Deutschland;Baden-Württemberg;72147;Tübingen
Deutschland;Baden-Württemberg;72149;Tübingen
Deutschland;Baden-Württemberg;72160;Freudenstadt
Deutschland;Baden-Württemberg;72172;Rottweil
Deutschland;Baden-Württemberg;72175;Rottweil
Deutschland;Baden-Württemberg;72178;Freudenstadt
Deutschland;Baden-Württemberg;72181;Tübingen
Deutschland;Baden-Württemberg;72184;Freudenstadt
Deutschland;Baden-Württemberg;72186;Freudenstadt
Deutschland;Baden-Württemberg;72189;Rottweil
Deutschland;Baden-Württemberg;72202;Calw
Deutschland;Baden-Württemberg;72213;Calw
Deutschland;Baden-Württemberg;72218;Calw
Deutschland;Baden-Württemberg;72221;Calw
Deutschland;Baden-Württemberg;72224;Calw
Deutschland;Baden-Württemberg;72226;Calw
Deutschland;Baden-Württemberg;72227;Calw
Deutschland;Baden-Württemberg;72229;Calw
Deutschland;Baden-Württemberg;72250;Freudenstadt
Deutschland;Baden-Württemberg;72270;Freudenstadt
Deutschland;Baden-Württemberg;72275;Freudenstadt
Deutschland;Baden-Württemberg;72280;Freudenstadt
Deutschland;Baden-Württemberg;72285;Freudenstadt
Deutschland;Baden-Württemberg;72290;Freudenstadt
Deutschland;Baden-Württemberg;72293;Freudenstadt
Deutschland;Baden-Württemberg;72294;Freudenstadt
Deutschland;Baden-Württemberg;72296;Freudenstadt
Deutschland;Baden-Württemberg;72297;Freudenstadt
Deutschland;Baden-Württemberg;72299;Freudenstadt
Deutschland;Baden-Württemberg;72336;Zollernalbkreis
Deutschland;Baden-Württemberg;72348;Zollernalbkreis
Deutschland;Baden-Württemberg;72351;Zollernalbkreis
Deutschland;Baden-Württemberg;72355;Zollernalbkreis
Deutschland;Baden-Württemberg;72356;Zollernalbkreis
Deutschland;Baden-Württemberg;72358;Zollernalbkreis
Deutschland;Baden-Württemberg;72359;Zollernalbkreis
Deutschland;Baden-Württemberg;72361;Zollernalbkreis
Deutschland;Baden-Württemberg;72362;Zollernalbkreis
Deutschland;Baden-Württemberg;72364;Zollernalbkreis
Deutschland;Baden-Württemberg;72365;Zollernalbkreis
Deutschland;Baden-Württemberg;72367;Zollernalbkreis
Deutschland;Baden-Württemberg;72369;Zollernalbkreis
Deutschland;Baden-Württemberg;72379;Zollernalbkreis
Deutschland;Baden-Württemberg;72393;Zollernalbkreis
Deutschland;Baden-Württemberg;72401;Zollernalbkreis
Deutschland;Baden-Württemberg;72406;Zollernalbkreis
Deutschland;Baden-Württemberg;72411;Tübingen
Deutschland;Baden-Württemberg;72414;Zollernalbkreis
Deutschland;Baden-Württemberg;72415;Zollernalbkreis
Deutschland;Baden-Württemberg;72417;Zollernalbkreis
Deutschland;Baden-Württemberg;72419;Sigmaringen
Deutschland;Baden-Württemberg;72458;Zollernalbkreis
Deutschland;Baden-Württemberg;72459;Zollernalbkreis
Deutschland;Baden-Württemberg;72461;Zollernalbkreis
Deutschland;Baden-Württemberg;72469;Zollernalbkreis
Deutschland;Baden-Württemberg;72474;Zollernalbkreis
Deutschland;Baden-Württemberg;72475;Zollernalbkreis
Deutschland;Baden-Württemberg;72477;Sigmaringen
Deutschland;Baden-Württemberg;72479;Zollernalbkreis
Deutschland;Baden-Württemberg;72488;Sigmaringen
Deutschland;Baden-Württemberg;72501;Sigmaringen
Deutschland;Baden-Württemberg;72505;Sigmaringen
Deutschland;Baden-Württemberg;72510;Sigmaringen
Deutschland;Baden-Württemberg;72511;Sigmaringen
Deutschland;Baden-Württemberg;72513;Sigmaringen
Deutschland;Baden-Württemberg;72514;Sigmaringen
Deutschland;Baden-Württemberg;72516;Sigmaringen
Deutschland;Baden-Württemberg;72517;Sigmaringen
Deutschland;Baden-Württemberg;72519;Sigmaringen
Deutschland;Baden-Württemberg;72525;Reutlingen
Deutschland;Baden-Württemberg;72531;Reutlingen
Deutschland;Baden-Württemberg;72532;Reutlingen
Deutschland;Baden-Württemberg;72534;Reutlingen
Deutschland;Baden-Württemberg;72535;Alb-Donau-Kreis
Deutschland;Baden-Württemberg;72537;Reutlingen
Deutschland;Baden-Württemberg;72539;Reutlingen
Deutschland;Baden-Württemberg;72555;Reutlingen
Deutschland;Baden-Württemberg;72574;Reutlingen
Deutschland;Baden-Württemberg;72581;Reutlingen
Deutschland;Baden-Württemberg;72582;Reutlingen
Deutschland;Baden-Württemberg;72584;Reutlingen
Deutschland;Baden-Württemberg;72585;Reutlingen
Deutschland;Baden-Württemberg;72587;Reutlingen
Deutschland;Baden-Württemberg;72589;Alb-Donau-Kreis
Deutschland;Baden-Württemberg;72622;Esslingen
Deutschland;Baden-Württemberg;72631;Esslingen
Deutschland;Baden-Württemberg;72636;Esslingen
Deutschland;Baden-Württemberg;72639;Esslingen
Deutschland;Baden-Württemberg;72644;Esslingen
Deutschland;Baden-Württemberg;72649;Esslingen
Deutschland;Baden-Württemberg;72654;Esslingen
Deutschland;Baden-Württemberg;72655;Esslingen
Deutschland;Baden-Württemberg;72657;Esslingen
Deutschland;Baden-Württemberg;72658;Esslingen
Deutschland;Baden-Württemberg;72660;Esslingen
Deutschland;Baden-Württemberg;72661;Reutlingen
Deutschland;Baden-Württemberg;72663;Esslingen
Deutschland;Baden-Württemberg;72664;Esslingen
Deutschland;Baden-Württemberg;72666;Esslingen
Deutschland;Baden-Württemberg;72667;Esslingen
Deutschland;Baden-Württemberg;72669;Esslingen
Deutschland;Baden-Württemberg;72760;Reutlingen
Deutschland;Baden-Württemberg;72762;Reutlingen
Deutschland;Baden-Württemberg;72764;Reutlingen
Deutschland;Baden-Württemberg;72766;Reutlingen
Deutschland;Baden-Württemberg;72768;Reutlingen
Deutschland;Baden-Württemberg;72770;Reutlingen
Deutschland;Baden-Württemberg;72793;Reutlingen
Deutschland;Baden-Württemberg;72800;Reutlingen
Deutschland;Baden-Württemberg;72805;Reutlingen
Deutschland;Baden-Württemberg;72810;Tübingen
Deutschland;Baden-Württemberg;72813;Reutlingen
Deutschland;Baden-Württemberg;72818;Reutlingen
Deutschland;Baden-Württemberg;72820;Reutlingen
Deutschland;Baden-Württemberg;72827;Reutlingen
Deutschland;Baden-Württemberg;72829;Reutlingen
Deutschland;Baden-Württemberg;73033;Göppingen
Deutschland;Baden-Württemberg;73035;Göppingen
Deutschland;Baden-Württemberg;73037;Göppingen
Deutschland;Baden-Württemberg;73054;Göppingen
Deutschland;Baden-Württemberg;73061;Göppingen
Deutschland;Baden-Württemberg;73066;Göppingen
Deutschland;Baden-Württemberg;73072;Göppingen
Deutschland;Baden-Württemberg;73079;Göppingen
Deutschland;Baden-Württemberg;73084;Göppingen
Deutschland;Baden-Württemberg;73087;Göppingen
Deutschland;Baden-Württemberg;73092;Göppingen
Deutschland;Baden-Württemberg;73095;Göppingen
Deutschland;Baden-Württemberg;73098;Göppingen
Deutschland;Baden-Württemberg;73099;Göppingen
Deutschland;Baden-Württemberg;73101;Göppingen
Deutschland;Baden-Württemberg;73102;Göppingen
Deutschland;Baden-Württemberg;73104;Göppingen
Deutschland;Baden-Württemberg;73105;Göppingen
Deutschland;Baden-Württemberg;73107;Göppingen
Deutschland;Baden-Württemberg;73108;Göppingen
Deutschland;Baden-Württemberg;73110;Göppingen
Deutschland;Baden-Württemberg;73111;Göppingen
Deutschland;Baden-Württemberg;73113;Göppingen
Deutschland;Baden-Württemberg;73114;Göppingen
Deutschland;Baden-Württemberg;73116;Göppingen
Deutschland;Baden-Württemberg;73117;Göppingen
Deutschland;Baden-Württemberg;73119;Göppingen
Deutschland;Baden-Württemberg;73207;Esslingen
Deutschland;Baden-Württemberg;73230;Esslingen
Deutschland;Baden-Württemberg;73235;Esslingen
Deutschland;Baden-Württemberg;73240;Esslingen
Deutschland;Baden-Württemberg;73249;Esslingen
Deutschland;Baden-Württemberg;73252;Esslingen
Deutschland;Baden-Württemberg;73257;Esslingen
Deutschland;Baden-Württemberg;73262;Esslingen
Deutschland;Baden-Württemberg;73265;Esslingen
Deutschland;Baden-Württemberg;73266;Esslingen
Deutschland;Baden-Württemberg;73268;Esslingen
Deutschland;Baden-Württemberg;73269;Esslingen
Deutschland;Baden-Württemberg;73271;Esslingen
Deutschland;Baden-Württemberg;73272;Esslingen
Deutschland;Baden-Württemberg;73274;Esslingen
Deutschland;Baden-Württemberg;73275;Esslingen
Deutschland;Baden-Württemberg;73277;Esslingen
Deutschland;Baden-Württemberg;73278;Göppingen
Deutschland;Baden-Württemberg;73312;Göppingen
Deutschland;Baden-Württemberg;73326;Göppingen
Deutschland;Baden-Württemberg;73329;Göppingen
Deutschland;Baden-Württemberg;73333;Göppingen
Deutschland;Baden-Württemberg;73337;Göppingen
Deutschland;Baden-Württemberg;73340;Alb-Donau-Kreis
Deutschland;Baden-Württemberg;73342;Göppingen
Deutschland;Baden-Württemberg;73344;Göppingen
Deutschland;Baden-Württemberg;73345;Göppingen
Deutschland;Baden-Württemberg;73347;Göppingen
Deutschland;Baden-Württemberg;73349;Göppingen
Deutschland;Baden-Württemberg;73430;Ostalbkreis
Deutschland;Baden-Württemberg;73431;Ostalbkreis
Deutschland;Baden-Württemberg;73432;Ostalbkreis
Deutschland;Baden-Württemberg;73433;Ostalbkreis
Deutschland;Baden-Württemberg;73434;Ostalbkreis
Deutschland;Baden-Württemberg;73441;Ostalbkreis
Deutschland;Baden-Württemberg;73447;Ostalbkreis
Deutschland;Baden-Württemberg;73450;Ostalbkreis
Deutschland;Baden-Württemberg;73453;Ostalbkreis
Deutschland;Baden-Württemberg;73457;Ostalbkreis
Deutschland;Baden-Württemberg;73460;Ostalbkreis
Deutschland;Baden-Württemberg;73463;Ostalbkreis
Deutschland;Baden-Württemberg;73466;Ostalbkreis
Deutschland;Baden-Württemberg;73467;Ostalbkreis
Deutschland;Baden-Württemberg;73469;Ostalbkreis
Deutschland;Baden-Württemberg;73479;Ostalbkreis
Deutschland;Baden-Württemberg;73485;Ostalbkreis
Deutschland;Baden-Württemberg;73486;Ostalbkreis
Deutschland;Baden-Württemberg;73488;Ostalbkreis
Deutschland;Baden-Württemberg;73489;Ostalbkreis
Deutschland;Baden-Württemberg;73491;Ostalbkreis
Deutschland;Baden-Württemberg;73492;Ostalbkreis
Deutschland;Baden-Württemberg;73494;Ostalbkreis
Deutschland;Baden-Württemberg;73495;Ostalbkreis
Deutschland;Baden-Württemberg;73497;Ostalbkreis
Deutschland;Baden-Württemberg;73499;Ostalbkreis
Deutschland;Baden-Württemberg;73525;Ostalbkreis
Deutschland;Baden-Württemberg;73527;Ostalbkreis
Deutschland;Baden-Württemberg;73529;Ostalbkreis
Deutschland;Baden-Württemberg;73540;Ostalbkreis
Deutschland;Baden-Württemberg;73547;Ostalbkreis
Deutschland;Baden-Württemberg;73550;Ostalbkreis
Deutschland;Baden-Württemberg;73553;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73557;Ostalbkreis
Deutschland;Baden-Württemberg;73560;Ostalbkreis
Deutschland;Baden-Württemberg;73563;Ostalbkreis
Deutschland;Baden-Württemberg;73565;Ostalbkreis
Deutschland;Baden-Württemberg;73566;Ostalbkreis
Deutschland;Baden-Württemberg;73568;Ostalbkreis
Deutschland;Baden-Württemberg;73569;Ostalbkreis
Deutschland;Baden-Württemberg;73571;Ostalbkreis
Deutschland;Baden-Württemberg;73572;Ostalbkreis
Deutschland;Baden-Württemberg;73574;Ostalbkreis
Deutschland;Baden-Württemberg;73575;Ostalbkreis
Deutschland;Baden-Württemberg;73577;Ostalbkreis
Deutschland;Baden-Württemberg;73579;Ostalbkreis
Deutschland;Baden-Württemberg;73614;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73630;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73635;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73642;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73650;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73655;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73660;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73663;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73666;Esslingen
Deutschland;Baden-Württemberg;73667;Rems-Murr-Kreis
Deutschland;Baden-Württemberg;73669;Esslingen
Deutschland;Baden-Württemberg;73728;Esslingen
Deutschland;Baden-Württemberg;73730;Esslingen
Deutschland;Baden-Württemberg;73732;Esslingen
Deutschland;Baden-Württemberg;73733;Esslingen
Deutschland;Baden-Württemberg;73734;Esslingen
Deutschland;Baden-Württemberg;73760;Esslingen
Deutschland;Baden-Württemberg;73765;Esslingen
Deutschland;Baden-Württemberg;73770;Esslingen
Deutschland;Baden-Württemberg;73773;Esslingen
Deutschland;Baden-Württemberg;73776;Esslingen
Deutschland;Baden-Württemberg;73779;Esslingen
Deutschland;Baden-Württemberg;74072;Heilbronn
Deutschland;Baden-Württemberg;74074;Heilbronn
Deutschland;Baden-Württemberg;74076;Heilbronn
Deutschland;Baden-Württemberg;74078;Heilbronn
Deutschland;Baden-Württemberg;74080;Heilbronn
Deutschland;Baden-Württemberg;74081;Heilbronn
Deutschland;Baden-Württemberg;74172;Heilbronn
Deutschland;Baden-Württemberg;74177;Heilbronn
Deutschland;Baden-Württemberg;74182;Heilbronn
Deutschland;Baden-Württemberg;74189;Heilbronn
Deutschland;Baden-Württemberg;74193;Heilbronn
Deutschland;Baden-Württemberg;74196;Heilbronn
Deutschland;Baden-Württemberg;74199;Heilbronn
Deutschland;Baden-Württemberg;74206;Heilbronn
Deutschland;Baden-Württemberg;74211;Heilbronn
Deutschland;Baden-Württemberg;74214;Hohenlohekreis
Deutschland;Baden-Württemberg;74219;Heilbronn
Deutschland;Baden-Württemberg;74223;Heilbronn
Deutschland;Baden-Württemberg;74226;Heilbronn
Deutschland;Baden-Württemberg;74229;Heilbronn
Deutschland;Baden-Württemberg;74232;Heilbronn
Deutschland;Baden-Württemberg;74235;Heilbronn
Deutschland;Baden-Württemberg;74238;Hohenlohekreis
Deutschland;Baden-Württemberg;74239;Heilbronn
Deutschland;Baden-Württemberg;74243;Heilbronn
Deutschland;Baden-Württemberg;74245;Heilbronn
Deutschland;Baden-Württemberg;74246;Heilbronn
Deutschland;Baden-Württemberg;74248;Heilbronn
Deutschland;Baden-Württemberg;74249;Heilbronn
Deutschland;Baden-Württemberg;74251;Heilbronn
Deutschland;Baden-Württemberg;74252;Heilbronn
Deutschland;Baden-Württemberg;74254;Heilbronn
Deutschland;Baden-Württemberg;74255;Heilbronn
Deutschland;Baden-Württemberg;74257;Heilbronn
Deutschland;Baden-Württemberg;74259;Heilbronn
Deutschland;Baden-Württemberg;74321;Ludwigsburg
Deutschland;Baden-Württemberg;74336;Heilbronn
Deutschland;Baden-Württemberg;74343;Ludwigsburg
Deutschland;Baden-Württemberg;74348;Heilbronn
Deutschland;Baden-Württemberg;74354;Ludwigsburg
Deutschland;Baden-Württemberg;74357;Ludwigsburg
Deutschland;Baden-Württemberg;74360;Heilbronn
Deutschland;Baden-Württemberg;74363;Heilbronn
Deutschland;Baden-Württemberg;74366;Ludwigsburg
Deutschland;Baden-Württemberg;74369;Ludwigsburg
Deutschland;Baden-Württemberg;74372;Ludwigsburg
Deutschland;Baden-Württemberg;74374;Heilbronn
Deutschland;Baden-Württemberg;74376;Ludwigsburg
Deutschland;Baden-Württemberg;74379;Ludwigsburg
Deutschland;Baden-Württemberg;74382;Heilbronn
Deutschland;Baden-Württemberg;74385;Ludwigsburg
Deutschland;Baden-Württemberg;74388;Heilbronn
Deutschland;Baden-Württemberg;74389;Heilbronn
Deutschland;Baden-Württemberg;74391;Ludwigsburg
Deutschland;Baden-Württemberg;74392;Ludwigsburg
Deutschland;Baden-Württemberg;74394;Ludwigsburg
Deutschland;Baden-Württemberg;74395;Ludwigsburg
Deutschland;Baden-Württemberg;74397;Heilbronn
Deutschland;Baden-Württemberg;74399;Ludwigsburg
Deutschland;Baden-Württemberg;74405;Schwäbisch Hall
Deutschland;Baden-Württemberg;74417;Ostalbkreis
Deutschland;Baden-Württemberg;74420;Schwäbisch Hall
Deutschland;Baden-Württemberg;74423;Schwäbisch Hall
Deutschland;Baden-Württemberg;74424;Schwäbisch Hall
Deutschland;Baden-Württemberg;74426;Schwäbisch Hall
Deutschland;Baden-Württemberg;74427;Schwäbisch Hall
Deutschland;Baden-Württemberg;74429;Schwäbisch Hall
Deutschland;Baden-Württemberg;74523;Schwäbisch Hall
Deutschland;Baden-Württemberg;74532;Schwäbisch Hall
Deutschland;Baden-Württemberg;74535;Schwäbisch Hall
Deutschland;Baden-Württemberg;74538;Schwäbisch Hall
Deutschland;Baden-Württemberg;74541;Schwäbisch Hall
Deutschland;Baden-Württemberg;74542;Schwäbisch Hall
Deutschland;Baden-Württemberg;74544;Schwäbisch Hall
Deutschland;Baden-Württemberg;74545;Schwäbisch Hall
Deutschland;Baden-Württemberg;74547;Schwäbisch Hall
Deutschland;Baden-Württemberg;74549;Schwäbisch Hall
Deutschland;Baden-Württemberg;74564;Schwäbisch Hall
Deutschland;Baden-Württemberg;74572;Schwäbisch Hall
Deutschland;Baden-Württemberg;74575;Schwäbisch Hall
Deutschland;Baden-Württemberg;74579;Schwäbisch Hall
Deutschland;Baden-Württemberg;74582;Schwäbisch Hall
Deutschland;Baden-Württemberg;74585;Schwäbisch Hall
Deutschland;Baden-Württemberg;74586;Schwäbisch Hall
Deutschland;Baden-Württemberg;74589;Schwäbisch Hall
Deutschland;Baden-Württemberg;74592;Schwäbisch Hall
Deutschland;Baden-Württemberg;74594;Schwäbisch Hall
Deutschland;Baden-Württemberg;74595;Schwäbisch Hall
Deutschland;Baden-Württemberg;74597;Schwäbisch Hall
Deutschland;Baden-Württemberg;74599;Schwäbisch Hall
Deutschland;Baden-Württemberg;74613;Hohenlohekreis
Deutschland;Baden-Württemberg;74626;Hohenlohekreis
Deutschland;Baden-Württemberg;74629;Hohenlohekreis
Deutschland;Baden-Württemberg;74632;Hohenlohekreis
Deutschland;Baden-Württemberg;74635;Hohenlohekreis
Deutschland;Baden-Württemberg;74638;Hohenlohekreis
Deutschland;Baden-Württemberg;74639;Hohenlohekreis
Deutschland;Baden-Württemberg;74653;Hohenlohekreis
Deutschland;Baden-Württemberg;74670;Hohenlohekreis
Deutschland;Baden-Württemberg;74673;Hohenlohekreis
Deutschland;Baden-Württemberg;74676;Hohenlohekreis
Deutschland;Baden-Württemberg;74677;Hohenlohekreis
Deutschland;Baden-Württemberg;74679;Hohenlohekreis
Deutschland;Baden-Württemberg;74706;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74722;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74731;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74736;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74740;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74743;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74744;Main-Tauber-Kreis
Deutschland;Baden-Württemberg;74746;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74747;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74749;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74821;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74831;Heilbronn
Deutschland;Baden-Württemberg;74834;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74838;Neckar-Odenwald-Kreis
Deutschland;Baden-Württemberg;74842;Neckar-Odenwald-Kreis
